,code,name,c_name
6152,600016,民生银行,保险重仓
6153,600028,中国石化,保险重仓
6154,600029,南方航空,保险重仓
6155,600030,中信证券,保险重仓
6156,600031,三一重工,保险重仓
6157,600036,招商银行,保险重仓
6158,600048,保利地产,保险重仓
6159,600066,宇通客车,保险重仓
6160,600085,同仁堂,保险重仓
6161,600104,上汽集团,保险重仓
6162,600153,建发股份,保险重仓
6163,600160,巨化股份,保险重仓
6164,600177,雅戈尔,保险重仓
6165,600195,中牧股份,保险重仓
6166,600196,复星医药,保险重仓
6167,600256,广汇能源,保险重仓
6168,600267,海正药业,保险重仓
6169,600271,航天信息,保险重仓
6170,600276,恒瑞医药,保险重仓
6171,600309,万华化学,保险重仓
6172,600361,华联综超,保险重仓
6173,600372,中航电子,保险重仓
6174,600376,首开股份,保险重仓
6175,600379,宝光股份,保险重仓
6176,600383,金地集团,保险重仓
6177,600418,江淮汽车,保险重仓
6178,600426,华鲁恒升,保险重仓
6179,600467,好当家,保险重仓
6180,600489,中金黄金,保险重仓
6181,600498,烽火通信,保险重仓
6182,600511,国药股份,保险重仓
6183,600519,贵州茅台,保险重仓
6184,600535,天士力,保险重仓
6185,600546,山煤国际,保险重仓
6186,600547,山东黄金,保险重仓
6187,600577,精达股份,保险重仓
6188,600588,用友网络,保险重仓
6189,600589,广东榕泰,保险重仓
6190,600600,青岛啤酒,保险重仓
6191,600637,东方明珠,保险重仓
6192,600694,大商股份,保险重仓
6193,600741,华域汽车,保险重仓
6194,600827,百联股份,保险重仓
6195,600858,银座股份,保险重仓
6196,600875,东方电气,保险重仓
6197,600887,伊利股份,保险重仓
6198,600900,长江电力,保险重仓
6199,601006,大秦铁路,保险重仓
6200,601009,南京银行,保险重仓
6201,601088,中国神华,保险重仓
6202,601098,中南传媒,保险重仓
6203,601111,中国国航,保险重仓
6204,601169,北京银行,保险重仓
6205,601288,农业银行,保险重仓
6206,601299,中国北车,保险重仓
6207,601398,工商银行,保险重仓
6208,601607,上海医药,保险重仓
6209,601618,中国中冶,保险重仓
6210,601628,中国人寿,保险重仓
6211,601668,中国建筑,保险重仓
6212,601669,中国电建,保险重仓
6213,601766,中国中车,保险重仓
6214,601788,光大证券,保险重仓
6215,601808,中海油服,保险重仓
6216,601818,光大银行,保险重仓
6217,601857,中国石油,保险重仓
6218,601888,中国国旅,保险重仓
6219,601928,凤凰传媒,保险重仓
6220,601939,建设银行,保险重仓
6221,601988,中国银行,保险重仓
6222,601989,中国重工,保险重仓
6223,000001,平安银行,保险重仓
6224,000002,万 科Ａ,保险重仓
6225,000039,中集集团,保险重仓
6226,000063,中兴通讯,保险重仓
6227,000402,金 融 街,保险重仓
6228,000527,美的电器,保险重仓
6229,000536,华映科技,保险重仓
6230,000538,云南白药,保险重仓
6231,000598,兴蓉环境,保险重仓
6232,000729,燕京啤酒,保险重仓
6233,000758,中色股份,保险重仓
6234,000792,盐湖股份,保险重仓
6235,000858,五 粮 液,保险重仓
6236,000860,顺鑫农业,保险重仓
6237,000882,华联股份,保险重仓
6238,000887,中鼎股份,保险重仓
6239,000960,锡业股份,保险重仓
6240,000963,华东医药,保险重仓
6241,000969,安泰科技,保险重仓
6242,000983,西山煤电,保险重仓
6243,000999,华润三九,保险重仓
6244,002007,华兰生物,保险重仓
6245,002022,科华生物,保险重仓
6246,002073,软控股份,保险重仓
6247,002241,歌尔股份,保险重仓
6248,002294,信立泰,保险重仓
6249,002422,科伦药业,保险重仓
6250,600000,浦发银行,信托重仓
6251,600009,上海机场,信托重仓
6252,600027,华电国际,信托重仓
6253,600067,冠城大通,信托重仓
6254,600086,东方金钰,信托重仓
6255,600106,重庆路桥,信托重仓
6256,600123,兰花科创,信托重仓
6257,600183,生益科技,信托重仓
6258,600235,民丰特纸,信托重仓
6259,600316,洪都航空,信托重仓
6260,600331,宏达股份,信托重仓
6261,600369,西南证券,信托重仓
6262,600372,中航电子,信托重仓
6263,600383,金地集团,信托重仓
6264,600470,六国化工,信托重仓
6265,600499,科达洁能,信托重仓
6266,600525,长园集团,信托重仓
6267,600577,精达股份,信托重仓
6268,600585,海螺水泥,信托重仓
6269,600586,金晶科技,信托重仓
6270,600587,新华医疗,信托重仓
6271,600639,浦东金桥,信托重仓
6272,600643,爱建集团,信托重仓
6273,600645,中源协和,信托重仓
6274,600663,陆家嘴,信托重仓
6275,600666,奥瑞德,信托重仓
6276,600690,青岛海尔,信托重仓
6277,600703,三安光电,信托重仓
6278,600712,南宁百货,信托重仓
6279,600713,南京医药,信托重仓
6280,600724,宁波富达,信托重仓
6281,600739,辽宁成大,信托重仓
6282,600782,新钢股份,信托重仓
6283,600794,保税科技,信托重仓
6284,600827,百联股份,信托重仓
6285,600859,王府井,信托重仓
6286,600863,内蒙华电,信托重仓
6287,600971,恒源煤电,信托重仓
6288,600973,宝胜股份,信托重仓
6289,600982,宁波热电,信托重仓
6290,601009,南京银行,信托重仓
6291,601018,宁波港,信托重仓
6292,601139,深圳燃气,信托重仓
6293,601169,北京银行,信托重仓
6294,601288,农业银行,信托重仓
6295,601555,东吴证券,信托重仓
6296,601688,华泰证券,信托重仓
6297,601808,中海油服,信托重仓
6298,601880,大连港,信托重仓
6299,601918,新集能源,信托重仓
6300,601933,永辉超市,信托重仓
6301,601992,金隅股份,信托重仓
6302,000046,泛海控股,信托重仓
6303,000049,德赛电池,信托重仓
6304,000063,中兴通讯,信托重仓
6305,000422,湖北宜化,信托重仓
6306,000426,兴业矿业,信托重仓
6307,000504,南华生物,信托重仓
6308,000511,*ST烯碳,信托重仓
6309,000536,华映科技,信托重仓
6310,000562,宏源证券,信托重仓
6311,000608,阳光股份,信托重仓
6312,000629,*ST钒钛,信托重仓
6313,000637,茂化实华,信托重仓
6314,000686,东北证券,信托重仓
6315,000703,恒逸石化,信托重仓
6316,000728,国元证券,信托重仓
6317,000729,燕京啤酒,信托重仓
6318,000776,广发证券,信托重仓
6319,000783,长江证券,信托重仓
6320,000793,华闻传媒,信托重仓
6321,000799,酒鬼酒,信托重仓
6322,000829,天音控股,信托重仓
6323,000882,华联股份,信托重仓
6324,000920,南方汇通,信托重仓
6325,000957,中通客车,信托重仓
6326,000960,锡业股份,信托重仓
6327,000982,*ST 中绒,信托重仓
6328,000993,闽东电力,信托重仓
6329,000999,华润三九,信托重仓
6330,002005,德豪润达,信托重仓
6331,002013,中航机电,信托重仓
6332,002070,*ST众和,信托重仓
6333,002086,东方海洋,信托重仓
6334,002167,东方锆业,信托重仓
6335,002219,恒康医疗,信托重仓
6336,002244,滨江集团,信托重仓
6337,002255,海陆重工,信托重仓
6338,002263,大 东 南,信托重仓
6339,002267,陕天然气,信托重仓
6340,002305,南国置业,信托重仓
6341,002311,海大集团,信托重仓
6342,002367,康力电梯,信托重仓
6343,002465,海格通信,信托重仓
6344,002549,凯美特气,信托重仓
6345,002573,清新环境,信托重仓
6346,002595,豪迈科技,信托重仓
6347,300054,鼎龙股份,信托重仓
6348,300122,智飞生物,信托重仓
6349,300168,万达信息,信托重仓
6350,600028,中国石化,券商重仓
6351,600030,中信证券,券商重仓
6352,600038,中直股份,券商重仓
6353,600048,保利地产,券商重仓
6354,600060,海信电器,券商重仓
6355,600072,中船科技,券商重仓
6356,600089,特变电工,券商重仓
6357,600096,云天化,券商重仓
6358,600098,广州发展,券商重仓
6359,600143,金发科技,券商重仓
6360,600150,中国船舶,券商重仓
6361,600166,福田汽车,券商重仓
6362,600169,太原重工,券商重仓
6363,600171,上海贝岭,券商重仓
6364,600183,生益科技,券商重仓
6365,600259,广晟有色,券商重仓
6366,600268,国电南自,券商重仓
6367,600305,恒顺醋业,券商重仓
6368,600316,洪都航空,券商重仓
6369,600337,美克家居,券商重仓
6370,600352,浙江龙盛,券商重仓
6371,600372,中航电子,券商重仓
6372,600377,宁沪高速,券商重仓
6373,600420,现代制药,券商重仓
6374,600425,*ST青松,券商重仓
6375,600426,华鲁恒升,券商重仓
6376,600461,洪城水业,券商重仓
6377,600468,百利电气,券商重仓
6378,600522,中天科技,券商重仓
6379,600580,卧龙电气,券商重仓
6380,600583,海油工程,券商重仓
6381,600611,大众交通,券商重仓
6382,600649,城投控股,券商重仓
6383,600705,中航资本,券商重仓
6384,600739,辽宁成大,券商重仓
6385,600787,中储股份,券商重仓
6386,600844,*ST丹科,券商重仓
6387,600859,王府井,券商重仓
6388,600863,内蒙华电,券商重仓
6389,600879,航天电子,券商重仓
6390,600893,航发动力,券商重仓
6391,600894,广日股份,券商重仓
6392,600971,恒源煤电,券商重仓
6393,600973,宝胜股份,券商重仓
6394,600978,宜华生活,券商重仓
6395,601006,大秦铁路,券商重仓
6396,601106,*ST一重,券商重仓
6397,601179,中国西电,券商重仓
6398,601186,中国铁建,券商重仓
6399,601299,中国北车,券商重仓
6400,601336,新华保险,券商重仓
6401,601608,中信重工,券商重仓
6402,601669,中国电建,券商重仓
6403,601800,中国交建,券商重仓
6404,601919,中远海控,券商重仓
6405,601928,凤凰传媒,券商重仓
6406,601989,中国重工,券商重仓
6407,603366,日出东方,券商重仓
6408,000001,平安银行,券商重仓
6409,000416,民生控股,券商重仓
6410,000417,合肥百货,券商重仓
6411,000521,美菱电器,券商重仓
6412,000527,美的电器,券商重仓
6413,000528,柳 工,券商重仓
6414,000562,宏源证券,券商重仓
6415,000572,海马汽车,券商重仓
6416,000598,兴蓉环境,券商重仓
6417,000602,金马集团,券商重仓
6418,000623,吉林敖东,券商重仓
6419,000629,*ST钒钛,券商重仓
6420,000661,长春高新,券商重仓
6421,000768,中航飞机,券商重仓
6422,000783,长江证券,券商重仓
6423,000810,创维数字,券商重仓
6424,000823,超声电子,券商重仓
6425,000830,鲁西化工,券商重仓
6426,000850,华茂股份,券商重仓
6427,000878,云南铜业,券商重仓
6428,000882,华联股份,券商重仓
6429,002003,伟星股份,券商重仓
6430,002022,科华生物,券商重仓
6431,002049,紫光国芯,券商重仓
6432,002060,粤 水 电,券商重仓
6433,002111,威海广泰,券商重仓
6434,002140,东华科技,券商重仓
6435,002299,圣农发展,券商重仓
6436,002312,*ST三泰,券商重仓
6437,002368,太极股份,券商重仓
6438,002391,长青股份,券商重仓
6439,002430,杭氧股份,券商重仓
6440,002465,海格通信,券商重仓
6441,002501,利源精制,券商重仓
6442,002572,索菲亚,券商重仓
6443,300032,金龙机电,券商重仓
6444,300079,数码科技,券商重仓
6445,300088,长信科技,券商重仓
6446,300122,智飞生物,券商重仓
6447,300203,聚光科技,券商重仓
6448,300215,电科院,券商重仓
6449,300309,吉艾科技,券商重仓
6450,600004,白云机场,QFII重仓
6451,600007,中国国贸,QFII重仓
6452,600009,上海机场,QFII重仓
6453,600012,皖通高速,QFII重仓
6454,600015,华夏银行,QFII重仓
6455,600018,上港集团,QFII重仓
6456,600019,宝钢股份,QFII重仓
6457,600031,三一重工,QFII重仓
6458,600062,华润双鹤,QFII重仓
6459,600066,宇通客车,QFII重仓
6460,600068,葛洲坝,QFII重仓
6461,600098,广州发展,QFII重仓
6462,600101,明星电力,QFII重仓
6463,600104,上汽集团,QFII重仓
6464,600118,中国卫星,QFII重仓
6465,600138,中青旅,QFII重仓
6466,600161,天坛生物,QFII重仓
6467,600172,黄河旋风,QFII重仓
6468,600218,全柴动力,QFII重仓
6469,600219,南山铝业,QFII重仓
6470,600239,云南城投,QFII重仓
6471,600260,凯乐科技,QFII重仓
6472,600270,外运发展,QFII重仓
6473,600285,羚锐制药,QFII重仓
6474,600305,恒顺醋业,QFII重仓
6475,600323,瀚蓝环境,QFII重仓
6476,600361,华联综超,QFII重仓
6477,600377,宁沪高速,QFII重仓
6478,600389,江山股份,QFII重仓
6479,600418,江淮汽车,QFII重仓
6480,600423,*ST柳化,QFII重仓
6481,600456,宝钛股份,QFII重仓
6482,600486,扬农化工,QFII重仓
6483,600498,烽火通信,QFII重仓
6484,600517,置信电气,QFII重仓
6485,600519,贵州茅台,QFII重仓
6486,600550,保变电气,QFII重仓
6487,600552,凯盛科技,QFII重仓
6488,600585,海螺水泥,QFII重仓
6489,600588,用友网络,QFII重仓
6490,600594,益佰制药,QFII重仓
6491,600596,新安股份,QFII重仓
6492,600598,北大荒,QFII重仓
6493,600651,飞乐音响,QFII重仓
6494,600655,豫园股份,QFII重仓
6495,600660,福耀玻璃,QFII重仓
6496,600674,川投能源,QFII重仓
6497,600697,欧亚集团,QFII重仓
6498,600742,一汽富维,QFII重仓
6499,600779,水井坊,QFII重仓
6500,600801,华新水泥,QFII重仓
6501,600823,世茂股份,QFII重仓
6502,600826,兰生股份,QFII重仓
6503,600859,王府井,QFII重仓
6504,600887,伊利股份,QFII重仓
6505,600897,厦门空港,QFII重仓
6506,600978,宜华生活,QFII重仓
6507,600993,马应龙,QFII重仓
6508,601006,大秦铁路,QFII重仓
6509,601009,南京银行,QFII重仓
6510,601169,北京银行,QFII重仓
6511,601186,中国铁建,QFII重仓
6512,601390,中国中铁,QFII重仓
6513,601766,中国中车,QFII重仓
6514,601800,中国交建,QFII重仓
6515,000002,万 科Ａ,QFII重仓
6516,000009,中国宝安,QFII重仓
6517,000401,冀东水泥,QFII重仓
6518,000488,晨鸣纸业,QFII重仓
6519,000538,云南白药,QFII重仓
6520,000616,海航投资,QFII重仓
6521,000651,格力电器,QFII重仓
6522,000759,中百集团,QFII重仓
6523,000789,万年青,QFII重仓
6524,000895,双汇发展,QFII重仓
6525,000932,*ST华菱,QFII重仓
6526,000939,凯迪生态,QFII重仓
6527,000998,隆平高科,QFII重仓
6528,002024,苏宁云商,QFII重仓
6529,002051,中工国际,QFII重仓
6530,002142,宁波银行,QFII重仓
6531,002167,东方锆业,QFII重仓
6532,002277,友阿股份,QFII重仓
6533,002301,齐心集团,QFII重仓
6534,002342,巨力索具,QFII重仓
6535,002400,省广股份,QFII重仓
6536,002430,杭氧股份,QFII重仓
6537,002445,中南文化,QFII重仓
6538,002448,中原内配,QFII重仓
6539,002478,常宝股份,QFII重仓
6540,002511,中顺洁柔,QFII重仓
6541,002595,豪迈科技,QFII重仓
6542,002612,朗姿股份,QFII重仓
6543,002664,信质电机,QFII重仓
6544,300003,乐普医疗,QFII重仓
6545,300005,探路者,QFII重仓
6546,300032,金龙机电,QFII重仓
6547,300115,长盈精密,QFII重仓
6548,300170,汉得信息,QFII重仓
6549,300347,泰格医药,QFII重仓
6550,600027,华电国际,分拆上市
6551,600085,同仁堂,分拆上市
6552,600096,云天化,分拆上市
6553,600100,同方股份,分拆上市
6554,600138,中青旅,分拆上市
6555,600169,太原重工,分拆上市
6556,600196,复星医药,分拆上市
6557,600258,首旅酒店,分拆上市
6558,600266,北京城建,分拆上市
6559,600288,大恒科技,分拆上市
6560,600330,天通股份,分拆上市
6561,600352,浙江龙盛,分拆上市
6562,600525,长园集团,分拆上市
6563,600572,康恩贝,分拆上市
6564,600596,新安股份,分拆上市
6565,600635,大众公用,分拆上市
6566,600718,东软集团,分拆上市
6567,600739,辽宁成大,分拆上市
6568,600770,综艺股份,分拆上市
6569,600790,轻纺城,分拆上市
6570,600795,国电电力,分拆上市
6571,600797,浙大网新,分拆上市
6572,600812,华北制药,分拆上市
6573,600826,兰生股份,分拆上市
6574,600867,通化东宝,分拆上市
6575,600880,博瑞传播,分拆上市
6576,600884,杉杉股份,分拆上市
6577,600895,张江高科,分拆上市
6578,600900,长江电力,分拆上市
6579,601991,大唐发电,分拆上市
6580,000009,中国宝安,分拆上市
6581,000021,深科技,分拆上市
6582,000039,中集集团,分拆上市
6583,000040,东旭蓝天,分拆上市
6584,000062,深圳华强,分拆上市
6585,000063,中兴通讯,分拆上市
6586,000301,东方市场,分拆上市
6587,000428,华天酒店,分拆上市
6588,000503,海虹控股,分拆上市
6589,000551,创元科技,分拆上市
6590,000652,泰达股份,分拆上市
6591,000661,长春高新,分拆上市
6592,000676,智度股份,分拆上市
6593,000682,东方电子,分拆上市
6594,000701,厦门信达,分拆上市
6595,000839,中信国安,分拆上市
6596,000915,山大华特,分拆上市
6597,000917,电广传媒,分拆上市
6598,000931,中 关 村,分拆上市
6599,000938,紫光股份,分拆上市
6600,000988,华工科技,分拆上市
6601,000990,诚志股份,分拆上市
6602,002008,大族激光,分拆上市
6603,002010,传化智联,分拆上市
6604,002038,双鹭药业,分拆上市
6605,002054,德美化工,分拆上市
6606,002091,江苏国泰,分拆上市
6607,002101,广东鸿图,分拆上市
6608,002123,梦网集团,分拆上市
6609,600085,同仁堂,超级细菌
6610,600161,天坛生物,超级细菌
6611,600216,浙江医药,超级细菌
6612,600267,海正药业,超级细菌
6613,600513,联环药业,超级细菌
6614,600518,康美药业,超级细菌
6615,600812,华北制药,超级细菌
6616,000078,海王生物,超级细菌
6617,000513,丽珠集团,超级细菌
6618,002007,华兰生物,超级细菌
6619,002166,莱茵生物,超级细菌
6620,002252,上海莱士,超级细菌
6621,300006,莱美药业,超级细菌
6622,600000,浦发银行,上海本地
6623,600009,上海机场,上海本地
6624,600018,上港集团,上海本地
6625,600019,宝钢股份,上海本地
6626,600021,上海电力,上海本地
6627,600061,国投安信,上海本地
6628,600072,中船科技,上海本地
6629,600073,上海梅林,上海本地
6630,600081,东风科技,上海本地
6631,600104,上汽集团,上海本地
6632,600115,东方航空,上海本地
6633,600119,长江投资,上海本地
6634,600150,中国船舶,上海本地
6635,600151,航天机电,上海本地
6636,600170,上海建工,上海本地
6637,600171,上海贝岭,上海本地
6638,600196,复星医药,上海本地
6639,600210,紫江企业,上海本地
6640,600278,东方创业,上海本地
6641,600315,上海家化,上海本地
6642,600320,振华重工,上海本地
6643,600490,鹏欣资源,上海本地
6644,600508,上海能源,上海本地
6645,600517,置信电气,上海本地
6646,600530,交大昂立,上海本地
6647,600555,海航创新,上海本地
6648,600591,*ST上航,上海本地
6649,600597,光明乳业,上海本地
6650,600601,方正科技,上海本地
6651,600602,云赛智联,上海本地
6652,600603,广汇物流,上海本地
6653,600604,市北高新,上海本地
6654,600605,汇通能源,上海本地
6655,600606,绿地控股,上海本地
6656,600607,上实医药,上海本地
6657,600608,*ST沪科,上海本地
6658,600610,中毅达,上海本地
6659,600611,大众交通,上海本地
6660,600612,老凤祥,上海本地
6661,600613,神奇制药,上海本地
6662,600614,鹏起科技,上海本地
6663,600615,丰华股份,上海本地
6664,600616,金枫酒业,上海本地
6665,600617,国新能源,上海本地
6666,600618,氯碱化工,上海本地
6667,600619,海立股份,上海本地
6668,600620,天宸股份,上海本地
6669,600621,华鑫股份,上海本地
6670,600622,光大嘉宝,上海本地
6671,600623,华谊集团,上海本地
6672,600624,复旦复华,上海本地
6673,600626,申达股份,上海本地
6674,600628,新世界,上海本地
6675,600630,龙头股份,上海本地
6676,600631,百联股份,上海本地
6677,600633,浙数文化,上海本地
6678,600634,富控互动,上海本地
6679,600635,大众公用,上海本地
6680,600636,*ST爱富,上海本地
6681,600637,东方明珠,上海本地
6682,600638,新黄浦,上海本地
6683,600639,浦东金桥,上海本地
6684,600640,号百控股,上海本地
6685,600641,万业企业,上海本地
6686,600642,申能股份,上海本地
6687,600643,爱建集团,上海本地
6688,600645,中源协和,上海本地
6689,600647,同达创业,上海本地
6690,600648,外高桥,上海本地
6691,600649,城投控股,上海本地
6692,600650,锦江投资,上海本地
6693,600651,飞乐音响,上海本地
6694,600652,游久游戏,上海本地
6695,600653,申华控股,上海本地
6696,600654,*ST中安,上海本地
6697,600655,豫园股份,上海本地
6698,600661,新南洋,上海本地
6699,600662,强生控股,上海本地
6700,600663,陆家嘴,上海本地
6701,600665,天地源,上海本地
6702,600675,中华企业,上海本地
6703,600676,交运股份,上海本地
6704,600679,上海凤凰,上海本地
6705,600680,*ST上普,上海本地
6706,600688,上海石化,上海本地
6707,600689,上海三毛,上海本地
6708,600692,亚通股份,上海本地
6709,600695,绿庭投资,上海本地
6710,600708,光明地产,上海本地
6711,600730,中国高科,上海本地
6712,600732,ST新梅,上海本地
6713,600741,华域汽车,上海本地
6714,600748,上实发展,上海本地
6715,600754,锦江股份,上海本地
6716,600757,长江传媒,上海本地
6717,600781,辅仁药业,上海本地
6718,600817,*ST宏盛,上海本地
6719,600819,耀皮玻璃,上海本地
6720,600820,隧道股份,上海本地
6721,600822,上海物贸,上海本地
6722,600036,招商银行,深圳本地
6723,600380,健康元,深圳本地
6724,600383,金地集团,深圳本地
6725,600525,长园集团,深圳本地
6726,600548,深高速,深圳本地
6727,000001,平安银行,深圳本地
6728,000002,万 科Ａ,深圳本地
6729,000004,国农科技,深圳本地
6730,000005,世纪星源,深圳本地
6731,000006,深振业Ａ,深圳本地
6732,000007,全新好,深圳本地
6733,000008,神州高铁,深圳本地
6734,000009,中国宝安,深圳本地
6735,000010,美丽生态,深圳本地
6736,000011,深物业A,深圳本地
6737,000012,南 玻Ａ,深圳本地
6738,000013,*ST石化A,深圳本地
6739,000014,沙河股份,深圳本地
6740,000016,深康佳Ａ,深圳本地
6741,000017,深中华A,深圳本地
6742,000018,神州长城,深圳本地
6743,000019,深深宝Ａ,深圳本地
6744,000020,深华发Ａ,深圳本地
6745,000021,深科技,深圳本地
6746,000022,深赤湾Ａ,深圳本地
6747,000023,深天地Ａ,深圳本地
6748,000024,招商地产,深圳本地
6749,000025,特 力Ａ,深圳本地
6750,000026,飞亚达Ａ,深圳本地
6751,000027,深圳能源,深圳本地
6752,000028,国药一致,深圳本地
6753,000029,深深房Ａ,深圳本地
6754,000030,富奥股份,深圳本地
6755,000031,中粮地产,深圳本地
6756,000032,深桑达Ａ,深圳本地
6757,000033,新都退,深圳本地
6758,000034,神州数码,深圳本地
6759,000035,中国天楹,深圳本地
6760,000036,华联控股,深圳本地
6761,000037,深南电A,深圳本地
6762,000038,深大通,深圳本地
6763,000040,东旭蓝天,深圳本地
6764,000042,中洲控股,深圳本地
6765,000043,中航地产,深圳本地
6766,000045,深纺织Ａ,深圳本地
6767,000046,泛海控股,深圳本地
6768,000048,康达尔,深圳本地
6769,000049,德赛电池,深圳本地
6770,000050,深天马Ａ,深圳本地
6771,000055,方大集团,深圳本地
6772,000056,皇庭国际,深圳本地
6773,000058,深 赛 格,深圳本地
6774,000060,中金岭南,深圳本地
6775,000061,农 产 品,深圳本地
6776,000062,深圳华强,深圳本地
6777,000063,中兴通讯,深圳本地
6778,000065,北方国际,深圳本地
6779,000066,中国长城,深圳本地
6780,000068,华控赛格,深圳本地
6781,000069,华侨城Ａ,深圳本地
6782,000070,特发信息,深圳本地
6783,000078,海王生物,深圳本地
6784,000088,盐 田 港,深圳本地
6785,000089,深圳机场,深圳本地
6786,000090,天健集团,深圳本地
6787,000096,广聚能源,深圳本地
6788,000099,中信海直,深圳本地
6789,000409,山东地矿,深圳本地
6790,600190,锦州港,振兴沈阳
6791,600233,圆通速递,振兴沈阳
6792,600297,广汇汽车,振兴沈阳
6793,600303,曙光股份,振兴沈阳
6794,600317,营口港,振兴沈阳
6795,600346,恒力股份,振兴沈阳
6796,600396,金山股份,振兴沈阳
6797,600593,大连圣亚,振兴沈阳
6798,600694,大商股份,振兴沈阳
6799,600715,文投控股,振兴沈阳
6800,600718,东软集团,振兴沈阳
6801,600719,大连热电,振兴沈阳
6802,600747,*ST大控,振兴沈阳
6803,600795,国电电力,振兴沈阳
6804,000059,华锦股份,振兴沈阳
6805,000410,*ST沈机,振兴沈阳
6806,000511,*ST烯碳,振兴沈阳
6807,000530,大冷股份,振兴沈阳
6808,000558,莱茵体育,振兴沈阳
6809,000597,东北制药,振兴沈阳
6810,000818,方大化工,振兴沈阳
6811,000820,神雾节能,振兴沈阳
6812,000881,中广核技,振兴沈阳
6813,002220,天宝食品,振兴沈阳
6814,002231,奥维通信,振兴沈阳
6815,600064,南京高科,沿海发展
6816,600099,林海股份,沿海发展
6817,600220,江苏阳光,沿海发展
6818,600268,国电南自,沿海发展
6819,600276,恒瑞医药,沿海发展
6820,600389,江山股份,沿海发展
6821,600406,国电南瑞,沿海发展
6822,600475,华光股份,沿海发展
6823,600486,扬农化工,沿海发展
6824,600522,中天科技,沿海发展
6825,600533,栖霞建设,沿海发展
6826,600557,康缘药业,沿海发展
6827,600736,苏州高新,沿海发展
6828,600770,综艺股份,沿海发展
6829,600805,悦达投资,沿海发展
6830,600862,中航高科,沿海发展
6831,600970,中材国际,沿海发展
6832,600973,宝胜股份,沿海发展
6833,601008,连云港,沿海发展
6834,601009,南京银行,沿海发展
6835,000525,红 太 阳,沿海发展
6836,000551,创元科技,沿海发展
6837,000570,苏常柴Ａ,沿海发展
6838,000626,远大控股,沿海发展
6839,000718,苏宁环球,沿海发展
6840,000777,中核科技,沿海发展
6841,000816,智慧农业,沿海发展
6842,002024,苏宁云商,沿海发展
6843,002044,美年健康,沿海发展
6844,002074,国轩高科,沿海发展
6845,002077,大港股份,沿海发展
6846,002081,金 螳 螂,沿海发展
6847,002156,通富微电,沿海发展
6848,002201,九鼎新材,沿海发展
6849,002239,奥特佳,沿海发展
6850,002255,海陆重工,沿海发展
6851,002274,华昌化工,沿海发展
6852,600005,武钢股份,央企50
6853,600011,华能国际,央企50
6854,600019,宝钢股份,央企50
6855,600027,华电国际,央企50
6856,600028,中国石化,央企50
6857,600029,南方航空,央企50
6858,600030,中信证券,央企50
6859,600036,招商银行,央企50
6860,600048,保利地产,央企50
6861,600050,中国联通,央企50
6862,600058,五矿发展,央企50
6863,600068,葛洲坝,央企50
6864,600118,中国卫星,央企50
6865,600150,中国船舶,央企50
6866,600406,国电南瑞,央企50
6867,600409,三友化工,央企50
6868,600428,中远海特,央企50
6869,600489,中金黄金,央企50
6870,600508,上海能源,央企50
6871,600528,中铁工业,央企50
6872,600550,保变电气,央企50
6873,600583,海油工程,央企50
6874,600795,国电电力,央企50
6875,600875,东方电气,央企50
6876,600879,航天电子,央企50
6877,600999,招商证券,央企50
6878,601088,中国神华,央企50
6879,601111,中国国航,央企50
6880,601179,中国西电,央企50
6881,601186,中国铁建,央企50
6882,601299,中国北车,央企50
6883,601328,交通银行,央企50
6884,601390,中国中铁,央企50
6885,601398,工商银行,央企50
6886,601600,中国铝业,央企50
6887,601601,中国太保,央企50
6888,601618,中国中冶,央企50
6889,601628,中国人寿,央企50
6890,601766,中国中车,央企50
6891,601788,光大证券,央企50
6892,601808,中海油服,央企50
6893,601857,中国石油,央企50
6894,601866,中远海发,央企50
6895,601898,中煤能源,央企50
6896,601919,中远海控,央企50
6897,601939,建设银行,央企50
6898,601988,中国银行,央企50
6899,601989,中国重工,央企50
6900,601991,大唐发电,央企50
6901,601998,中信银行,央企50
6902,600000,浦发银行,超大盘
6903,600005,武钢股份,超大盘
6904,600019,宝钢股份,超大盘
6905,600028,中国石化,超大盘
6906,600030,中信证券,超大盘
6907,600036,招商银行,超大盘
6908,600050,中国联通,超大盘
6909,600547,山东黄金,超大盘
6910,600900,长江电力,超大盘
6911,601006,大秦铁路,超大盘
6912,601088,中国神华,超大盘
6913,601288,农业银行,超大盘
6914,601318,中国平安,超大盘
6915,601398,工商银行,超大盘
6916,601600,中国铝业,超大盘
6917,601668,中国建筑,超大盘
6918,601857,中国石油,超大盘
6919,601898,中煤能源,超大盘
6920,601899,紫金矿业,超大盘
6921,601919,中远海控,超大盘
6922,600004,白云机场,参股金融
6923,600020,中原高速,参股金融
6924,600021,上海电力,参股金融
6925,600022,山东钢铁,参股金融
6926,600027,华电国际,参股金融
6927,600029,南方航空,参股金融
6928,600039,四川路桥,参股金融
6929,600052,浙江广厦,参股金融
6930,600054,黄山旅游,参股金融
6931,600056,中国医药,参股金融
6932,600057,象屿股份,参股金融
6933,600059,古越龙山,参股金融
6934,600063,皖维高新,参股金融
6935,600064,南京高科,参股金融
6936,600068,葛洲坝,参股金融
6937,600069,银鸽投资,参股金融
6938,600070,浙江富润,参股金融
6939,600071,凤凰光学,参股金融
6940,600079,人福医药,参股金融
6941,600090,同济堂,参股金融
